category_name,category_id,subcategory_name,subcategory_id,vendor,currently_active_vendor,product_num,price,profit_margin,active_product,current_stock
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,E2F2BBCF96B3,28.6,0.0539232735202144,Y,43
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,B9F48C31D377,13.86,0.0539232735202144,Y,82
Electronics,PLE,Earphones,PLEEA,EYMKE,Y,19813B4C1428,42.77,0.3339232735202144,Y,98
Electronics,PLE,Earphones,PLEEA,EYMKE,Y,9D39F7E3191B,43.78,0.3339232735202144,Y,33
Electronics,PLE,Smartphones,PLESP,EYMKE,Y,5D98D4F56951,290.2,0.3539232735202144,Y,42
Electronics,PLE,Smartphones,PLESP,EYMKE,Y,2D31003DCCCA,210.84,0.3539232735202144,Y,21
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,600467689A74,218.02,0.7871309956369039,Y,27
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,C3705C1A2B3D,131.61,0.7871309956369039,Y,34
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,6939CA5DADC9,143.41,0.7871309956369039,Y,47
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,10F94644C04F,365.38,0.7871309956369039,Y,37
Electronics,PLE,Chargers,PLECH,EYMKE,Y,2B5EFB4A6E73,6.5,0.3139232735202144,Y,117
Electronics,PLE,Chargers,PLECH,EYMKE,Y,C5BB07202902,27.69,0.3139232735202144,Y,64
Electronics,PLE,Chargers,PLECH,EYMKE,Y,00957B0ECF61,32.51,0.3139232735202144,Y,92
Electronics,PLE,Earphones,PLEEA,EYMKE,Y,3B6B65DE2D71,35.82,0.3339232735202144,Y,46
Electronics,PLE,Earphones,PLEEA,EYMKE,Y,F5A055EAC7D1,46.64,0.3339232735202144,Y,75
Electronics,PLE,Smartphones,PLESP,EYMKE,Y,401ABF6BF3CD,177.25,0.3539232735202144,Y,34
Electronics,PLE,Smartphones,PLESP,EYMKE,Y,9D4BA0D05604,238.38,0.3539232735202144,Y,15
Electronics,PLE,Smartphones,PLESP,EYMKE,Y,05398900850F,273.13,0.3539232735202144,Y,11
Electronics,PLE,Smartphones,PLESP,EYMKE,Y,877C8BDD1188,316.56,0.3539232735202144,Y,5
Electronics,PLE,Smart Watches,PLESM,EYMKE,Y,552F86B68C23,61.02,0.3739232735202143,Y,79
Electronics,PLE,Smart Watches,PLESM,EYMKE,Y,C56D0824F1E3,62.98,0.3739232735202143,Y,17
Electronics,PLE,Smart Watches,PLESM,EYMKE,Y,01E040DE9175,119.23,0.3739232735202143,Y,24
Electronics,PLE,Tablets,PLETA,EYMKE,Y,4F68882B80C2,295.81,0.7571309956369039,Y,47
Electronics,PLE,Tablets,PLETA,EYMKE,Y,AFC0E8B5C5B4,90.65,0.7571309956369039,Y,17
Electronics,PLE,Tablets,PLETA,EYMKE,Y,1F90708492FD,101.78,0.7571309956369039,Y,44
Electronics,PLE,Tablets,PLETA,EYMKE,Y,2A3C22D3CFA9,127.64,0.7571309956369039,Y,50
Electronics,PLE,Tablets,PLETA,EYMKE,Y,C7D8532067E6,324.53,0.7571309956369039,Y,24
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,42D50051D22C,100.98,0.7871309956369039,Y,7
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,967CDEB27335,137.74,0.7871309956369039,Y,48
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,2619E1904903,192.95,0.7871309956369039,Y,31
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,3683518B6C66,220.09,0.7871309956369039,Y,32
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,AAC8FE19BC8E,243.99,0.7871309956369039,Y,39
Electronics,PLE,Bluetooth Speakers,PLEBL,EYMKE,Y,640AE1774C6B,288.28,0.7871309956369039,Y,39
Electronics,PLE,Chargers,PLECH,EYMKE,Y,52C1CF94D1F4,5.51,0.3139232735202144,Y,173
Electronics,PLE,Chargers,PLECH,EYMKE,Y,F1F156C73A0A,8.89,0.3139232735202144,Y,160
Electronics,PLE,Chargers,PLECH,EYMKE,Y,4063ED472476,10.46,0.3139232735202144,Y,26
Electronics,PLE,Chargers,PLECH,EYMKE,Y,B061D7B18062,21.39,0.3139232735202144,Y,20
Electronics,PLE,Chargers,PLECH,EYMKE,Y,854E0B5789DE,37.92,0.3139232735202144,Y,42
Home & Kitchen,PHK,Cookware,PHKCO,EYMKE,Y,5D6D3D1FD390,122.19,0.7271309956369039,Y,10
Home & Kitchen,PHK,Cookware,PHKCO,EYMKE,Y,DB2411304F58,408.24,0.7271309956369039,Y,22
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,DA84879684F9,15.16,0.2439232735202144,Y,107
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,5E9E9BB21A89,17.16,0.2439232735202144,Y,122
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,A230B70FA588,20.01,0.2439232735202144,Y,44
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,1AA695F07644,25.3,0.2439232735202144,Y,52
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,23BF4C61D5B2,26.89,0.2439232735202144,Y,29
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,A6CAF07BB41A,28.47,0.2439232735202144,Y,60
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,7184A820CB18,44.89,0.2439232735202144,Y,11
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,9C4482CCC8E7,50.85,0.2439232735202144,Y,55
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,60687852D319,55.06,0.2439232735202144,Y,55
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,E2F88815743A,62.53,0.2439232735202144,Y,10
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,4CFFCAA2ED6A,71.58,0.2439232735202144,Y,42
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,0841D95861B7,98.3,0.2439232735202144,Y,16
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,2111DB13FA62,131.65,0.2439232735202144,Y,34
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,D191E01AAF8B,182.93,0.2439232735202144,Y,34
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,E01129ADC38C,227.38,0.2439232735202144,Y,16
Home & Kitchen,PHK,Small Appliances,PHKSM,EYMKE,Y,3BC7B4CB2E5B,312.14,0.2439232735202144,Y,31
Home & Kitchen,PHK,Bedding,PHKBE,EYMKE,Y,0D96ED5B6896,71.31,0.2139232735202144,Y,54
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,4FCAD3C4AE66,76.56,0.2139232735202144,Y,29
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,A0E63180E955,95.7,0.2139232735202144,Y,59
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,F742FDE5C9DE,95.81,0.2139232735202144,Y,36
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,A86954733842,99.64,0.2139232735202144,Y,28
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,CB6629B46786,178.11,0.2139232735202144,Y,45
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,625EFF794FCC,190.9,0.2139232735202144,Y,35
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,71ED4B8B8DFA,196.97,0.2139232735202144,Y,38
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,A47ADC7055C2,244.47,0.2139232735202144,Y,5
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,81E96ECB3C03,252.69,0.2139232735202144,Y,14
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,044052586E4F,407.42,0.2139232735202144,Y,27
Home & Kitchen,PHK,Furniture,PHKFU,EYMKE,Y,B3B1227A261D,706.54,0.2139232735202144,Y,19
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,1F60F6278ECF,49.72,0.2239232735202144,Y,82
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,CF871171BE34,57.24,0.2239232735202144,Y,67
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,B7A896E93D57,67.56,0.2239232735202144,Y,93
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,04F39CAC05ED,68.58,0.2239232735202144,Y,28
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,372A0081557A,73.23,0.2239232735202144,Y,22
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,91FB4AEEF9FD,77.15,0.2239232735202144,Y,78
Home & Kitchen,PHK,Home Decor,PHKHO,EYMKE,Y,44DE19460DDA,81.59,0.2239232735202144,Y,88
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,8664E1C90DCE,5.2,0.0539232735202144,Y,95
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,CF6894DEACD0,6.01,0.0539232735202144,Y,79
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,13257DDA2759,6.03,0.0539232735202144,Y,94
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,77F97590F744,6.59,0.0539232735202144,Y,150
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,1608D40CD259,7.31,0.0539232735202144,Y,63
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,92BC1FD45AEE,7.7,0.0539232735202144,Y,45
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,8FB74D0440D1,7.82,0.0539232735202144,Y,30
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,5A13629A8794,8.87,0.0539232735202144,Y,172
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,07FAE4908CAF,9.83,0.0539232735202144,Y,149
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,6D71CE7F89B4,10.71,0.0539232735202144,Y,90
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,2D9A1F98C8A4,11.16,0.0539232735202144,Y,139
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,60B383F3BE05,11.24,0.0539232735202144,Y,45
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,9C9BDDBD027C,12.09,0.0539232735202144,Y,19
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,57D9B2E3A67A,12.58,0.0539232735202144,Y,150
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,C86FDF3D89DC,13.98,0.0539232735202144,Y,87
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,910FEC46E495,14.32,0.0539232735202144,Y,79
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,3ADD6E587687,14.88,0.0539232735202144,Y,114
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,472F55D66D6A,15.07,0.0539232735202144,Y,196
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,EBFD0438ED59,18.62,0.0539232735202144,Y,175
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,181104AAA117,19.96,0.0539232735202144,Y,101
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,1DDFBB6E1170,20.29,0.0539232735202144,Y,72
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,C269A2C991FE,23.41,0.0539232735202144,Y,66
Home & Kitchen,PHK,Cleaning Supplies,PHKCL,EYMKE,Y,E03D1E9154FD,23.42,0.0539232735202144,Y,88
